Periodo,Campus,NRC,Facultad ,Departamento,Parte pdo,Lista cruzada,Materia,Secc,Nivel materia,Modo calificación,Estatus secc,Créditos,Nombre largo curso,Cupo,Inscritos,Cupo disponible,Indicador de sesión,Profesor(es),Tipo horario (franja),Fecha inicio,Fecha fin,Hora inicio,Hora fin,Edificio,Salón,Capacidad salón,Atributo salón,Descripción atributo salón,Atributo curso,Atributo sección,Lunes,Martes,Miercoles,Jueves,Viernes,Sábado,Domingo,Censo 1,Fecha de censo 1,Censo 2,Fecha de censo 2
202510,CAMPUS PRINCIPAL,11023.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2107,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROBABILIDAD Y ESTADISTICA II,38.0,34.0,4.0,1.0,(01) MAURICIO RICARDO DELGADO QUINTERO(Y),MAGISTRAL,2025-01-21,2025-05-24,800.0,920.0,RGD,RGD_202,60.0,EXPR,Salón con móvil express,,,,,I,,V,,,36.0,2025-03-10,34.0,2025-04-21
202510,CAMPUS PRINCIPAL,11051.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2202,4,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS DE PRODUCCION,45.0,21.0,24.0,1.0,(01) CIRO ALBERTO AMAYA GUIO(Y),MAGISTRAL,2025-01-21,2025-05-24,930.0,1050.0,RGD,RGD_203,60.0,EXPR,Salón con móvil express,,,,M,,J,,,,21.0,2025-03-10,21.0,2025-04-21
202510,CAMPUS PRINCIPAL,11073.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-3301,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTELIGENCIA DE NEGOCIOS,22.0,22.0,0.0,1.0,(01) HAYDEMAR MARIA NUÑEZ CASTRO(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,AU,AU_207,30.0,FAES,Fácil acceso estudiante,,,,M,,J,,,,22.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,11103.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2001,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,MODELACIÓN Y ANÁLISIS NUMÉRICO,40.0,34.0,6.0,1.0,(01) FERNANDO  RAMIREZ RODRIGUEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,800.0,920.0,W,W_402,40.0,FACC,Fácil acceso salud profesor,,,L,,I,,,,,39.0,2025-03-10,35.0,2025-04-21
202510,CAMPUS PRINCIPAL,11159.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2104,C,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,MODELOS PROBABILISTICOS,38.0,33.0,5.0,1.0,(01) ALEJANDRA  TABARES POZOS(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1220.0,SD,SD_203-4,52.0,MMOV,Salón sillas y mesas movibles,,,,,I,,V,,,37.0,2025-03-10,33.0,2025-04-21
202510,CAMPUS PRINCIPAL,11176.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-3311,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ESTRATEGIA ORGANIZACIONAL (EPSI),52.0,46.0,6.0,1.0,(01) GABRIEL ANDRES DUQUE MILDENBERG(Y),MAGISTRAL,2025-01-21,2025-05-24,800.0,1050.0,ML,ML_510,60.0,SMOV,Salón sillas movibles,,BLEN-MODALIDAD BLENDED CONECTA-TE | EPSI-CURSO EPSILON,,,I,,,,,46.0,2025-03-10,46.0,2025-04-21
202510,CAMPUS PRINCIPAL,11178.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1106,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,LENGUAJES Y MÁQUINAS (INGLÉS),35.0,18.0,17.0,1.0,(01) SILVIA  TAKAHASHI RODRIGUEZ(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_614,46.0,FACC,Fácil acceso salud profesor,,,L,,,J,,,,27.0,2025-03-10,19.0,2025-04-21
202510,CAMPUS PRINCIPAL,11180.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2007,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DISEÑO DE PRODUCTOS E INNOVACIÓN EN TI,47.0,45.0,2.0,1.0,(01) ARTURO  HENAO CHAPARRO(Y),TEORICA,2025-01-21,2025-05-24,930.0,1220.0,RGD,RGD_005,64.0,ACLE,Salón active learning,,,,,,,V,,,45.0,2025-03-10,45.0,2025-04-21
202510,CAMPUS PRINCIPAL,11183.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2603,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DESARROLLO DE SW EN EQUIPO,24.0,23.0,1.0,1.0,(01) RUBBY  CASALLAS GUTIERREZ(Y),TALLER Y PBL,2025-01-21,2025-05-24,800.0,920.0,AU,AU_402,25.0,FACC,Fácil acceso salud profesor,,,,M,I,,,,,23.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,11211.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1304,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA TECNOLÓGICA,30.0,27.0,3.0,1.0,(01) JONATAN  LEGRO PASTRANA(Y),TEORICA,2025-01-21,2025-05-24,630.0,750.0,RGD,RGD_02,40.0,,,,,L,M,,,,,,28.0,2025-03-10,27.0,2025-04-21
202510,CAMPUS PRINCIPAL,11227.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-3221,C,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,LOGÍSTICA,57.0,46.0,11.0,1.0,(01) DAVID  ALVAREZ MARTINEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1220.0,SD,SD_716,65.0,EXPR,Salón con móvil express,,,,M,,J,,,,55.0,2025-03-10,47.0,2025-04-21
202510,CAMPUS PRINCIPAL,11258.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2302,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PENSAMIENTO SISTEMICO EN LAS ORGANIZACIONES (EPSI),40.0,30.0,10.0,1.0,(01) LUIS ARTURO PINZON SALCEDO(Y),MAGISTRAL,2025-01-21,2025-05-24,1400.0,1520.0,RGD,RGD_112-13,80.0,MMOV,Salón sillas y mesas movibles,,EPSI-CURSO EPSILON,L,,I,,,,,31.0,2025-03-10,31.0,2025-04-21
202510,CAMPUS PRINCIPAL,11315.0,INGENIERÍA,INGENIERIA INDUSTRIAL,2,,IIND-4002,1,MAGISTER,APROBADO/REPROBADO,ACTIVA,4.0,TESIS 1,19.0,19.0,0.0,1.0,(01) JORGE ENRIQUE MARTINEZ ALGARRA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,19.0,2025-03-10,19.0,2025-04-21
202510,CAMPUS PRINCIPAL,11316.0,INGENIERÍA,INGENIERIA INDUSTRIAL,2,,IIND-4006,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,8.0,TESIS DE GRADO 2,21.0,20.0,1.0,1.0,(01) JORGE ENRIQUE MARTINEZ ALGARRA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,20.0,2025-03-10,21.0,2025-04-21
202510,CAMPUS PRINCIPAL,11399.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2402,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,HIDRÁULICA,95.0,84.0,11.0,1.0,(01) JUAN GUILLERMO SALDARRIAGA VALDERRAMA(Y),MAGISTRAL,2025-01-21,2025-05-24,930.0,1050.0,ML,ML_608,117.0,FAES,Fácil acceso estudiante,,,L,,I,,,,,88.0,2025-03-10,84.0,2025-04-21
202510,CAMPUS PRINCIPAL,11515.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-4000,1,MAGISTER,APROBADO/REPROBADO,ACTIVA,4.0,TESIS I,15.0,15.0,0.0,1.0,(01) JUAN PABLO FERNANDEZ RAMIREZ(Y) | (01) OLGA  MARIÑO DREWS | (01) NATALIA  FRANCO TAMARA,PROYECTO DE GRADO,2025-01-21,2025-05-24,1400.0,1520.0,AU,AU_202,21.0,,,,,,,I,,,,,14.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,11534.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,9,,ICYA-2070,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,0.0,MONITORÍA INGENIERÍA CIVIL Y AMBIENTAL,100.0,43.0,57.0,1.0,(01) LAURA  SANTOS MALDONADO(Y) | (01) JULIETH ANGELICA MATEUS CALVO,PRACTICA NO-OBLIGATORIA,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,0.0,2025-03-10,43.0,2025-04-21
202510,CAMPUS PRINCIPAL,11535.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2503,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ARQUITECTURA Y DISEÑO DE SOFTWARE,34.0,33.0,1.0,2.0,(02) JUAN ANDRES AVELINO OSPINA,LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,B,B_402,99.0,EXPR,Salón con móvil express,,,,,,,V,,,33.0,2025-03-10,34.0,2025-04-21
202510,CAMPUS PRINCIPAL,11535.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-2503,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ARQUITECTURA Y DISEÑO DE SOFTWARE,34.0,33.0,1.0,1.0,(01) DARIO ERNESTO DEL CARMEN CORREAL TORRES(Y),TEORICA,2025-01-21,2025-05-24,800.0,920.0,SD,SD_702,65.0,,,,,L,M,,,,,,33.0,2025-03-10,34.0,2025-04-21
202510,CAMPUS PRINCIPAL,11542.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-4005,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,PROYECTO  ESPECIAL I,0.0,4.0,-4.0,1.0,(01) MAURICIO  GUERRERO HURTADO(Y),PROYECTO ESPECIAL,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,4.0,2025-03-10,4.0,2025-04-21
202510,CAMPUS PRINCIPAL,11680.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-3311,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,ESTRATEGIA ORGANIZACIONAL (EPSI),64.0,64.0,0.0,1.0,(01) FELIPE  MONTES JIMENEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1350.0,RGD,RGD_106-7,80.0,MMOV,Salón sillas y mesas movibles,,BLEN-MODALIDAD BLENDED CONECTA-TE | EPSI-CURSO EPSILON,,,I,,,,,64.0,2025-03-10,64.0,2025-04-21
202510,CAMPUS PRINCIPAL,12095.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-1002,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS DE CIRCUITOS,48.0,48.0,0.0,1.0,(01) ANTONIO JOSE SALAZAR GOMEZ(Y),TEORICA,2025-01-21,2025-05-24,800.0,920.0,ML,ML_608,117.0,FAML,Fácil acceso oficina ML,,,,,I,,V,,,49.0,2025-03-10,49.0,2025-04-21
202510,CAMPUS PRINCIPAL,12123.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1105,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DISEÑO Y ANÁLISIS DE ALGORITMOS,35.0,26.0,9.0,1.0,(01) RUBEN FRANCISCO MANRIQUE PIRAMANRIQUE(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,B,B_402,99.0,,,,,,,,,V,,,34.0,2025-03-10,26.0,2025-04-21
202510,CAMPUS PRINCIPAL,12123.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1105,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DISEÑO Y ANÁLISIS DE ALGORITMOS,35.0,26.0,9.0,1.0,(01) RUBEN FRANCISCO MANRIQUE PIRAMANRIQUE(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,RGD,RGD_001,40.0,,,,,L,,,,,,,34.0,2025-03-10,26.0,2025-04-21
202510,CAMPUS PRINCIPAL,12124.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,8,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,24.0,0.0,1.0,(01) LUIS ALEJANDRO ROJAS GOMEZ(Y),TALLER Y PBL,2025-01-21,2025-05-24,1100.0,1220.0,SD,SD_402,50.0,EXPR,Salón con móvil express,,ECUR-CURSO TIPO E,,,,J,,,,24.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,12124.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,8,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,24.0,0.0,1.0,(01) LUIS ALEJANDRO ROJAS GOMEZ(Y),TALLER Y PBL,2025-01-21,2025-05-24,1100.0,1220.0,W,W_205,24.0,,,,ECUR-CURSO TIPO E,,M,,,,,,24.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,12125.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),23.0,24.0,-1.0,1.0,(01) LILIANA BEATRIZ BUITRAGO BARRETO(Y),TALLER Y PBL,2025-01-21,2025-05-24,630.0,750.0,SD,SD_403,26.0,EXPR,Salón con móvil express,,ECUR-CURSO TIPO E,,,,,V,,,24.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,12125.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),23.0,24.0,-1.0,1.0,(01) LILIANA BEATRIZ BUITRAGO BARRETO(Y),TALLER Y PBL,2025-01-21,2025-05-24,630.0,750.0,W,W_203,24.0,,,,ECUR-CURSO TIPO E,,,I,,,,,24.0,2025-03-10,24.0,2025-04-21
202510,CAMPUS PRINCIPAL,12126.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,22.0,2.0,1.0,(01) JULIO CESAR CALDERON PEREZ(Y),TALLER Y PBL,2025-01-21,2025-04-28,630.0,750.0,C,C_106,24.0,,,,ECUR-CURSO TIPO E,,M,,,,,,22.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,12126.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,22.0,2.0,1.0,(01) JULIO CESAR CALDERON PEREZ(Y),TALLER Y PBL,2025-01-21,2025-05-24,630.0,750.0,RGD,RGD_202,60.0,EXPR,Salón con móvil express,,ECUR-CURSO TIPO E,,,,J,,,,22.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,12126.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-1404,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TI EN LAS ORGANIZACIONES (Tipo E),24.0,22.0,2.0,1.0,(01) JULIO CESAR CALDERON PEREZ(Y),TALLER Y PBL,2025-04-29,2025-05-24,630.0,750.0,AU,AU_401,30.0,,,,ECUR-CURSO TIPO E,,M,,,,,,22.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,12173.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,IELE_002,IELE-3208,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,TALLER DE ELECTRONICA,16.0,10.0,6.0,1.0,(01) JOSE FERNANDO JIMENEZ VARGAS(Y),TEORICA,2025-01-21,2025-05-24,1400.0,1520.0,AU,AU_107,36.0,MMOV,Salón sillas y mesas movibles,,,,,I,,V,,,11.0,2025-03-10,10.0,2025-04-21
202510,CAMPUS PRINCIPAL,12290.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-1010,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INTRODUCCIÓN  A LA INGENIERÍA BIOMÉDICA (TIPO E)(EPSI),60.0,62.0,-2.0,1.0,(01) JUAN CARLOS BRICEÑO TRIANA(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,R,R_113,77.0,,,,ECUR-CURSO TIPO E | EPSI-CURSO EPSILON,,M,,J,,,,63.0,2025-03-10,68.0,2025-04-21
202510,CAMPUS PRINCIPAL,12495.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2202,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,FUNDAMENTOS DE PRODUCCION,40.0,21.0,19.0,1.0,(01) DANIEL SEBASTIAN GIRALDO HERRERA(Y),MAGISTRAL,2025-01-21,2025-05-24,1100.0,1220.0,RGD,RGD_202,60.0,EXPR,Salón con móvil express,,,,,I,,V,,,21.0,2025-03-10,21.0,2025-04-21
202510,CAMPUS PRINCIPAL,12515.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-3204,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA DE COMUNICACIONES,35.0,35.0,0.0,1.0,(01) YEZYD ENRIQUE DONOSO MEISEL(Y),MAGISTRAL,2025-01-21,2025-03-15,930.0,1050.0,O,O_401,50.0,FAES,Fácil acceso estudiante,,,,,I,,,,,35.0,2025-03-10,35.0,2025-04-21
202510,CAMPUS PRINCIPAL,12515.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-3204,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA DE COMUNICACIONES,35.0,35.0,0.0,1.0,(01) YEZYD ENRIQUE DONOSO MEISEL(Y),MAGISTRAL,2025-01-21,2025-05-24,930.0,1050.0,AU,AU_107,36.0,FAES,Fácil acceso estudiante,,,L,,,,,,,35.0,2025-03-10,35.0,2025-04-21
202510,CAMPUS PRINCIPAL,12515.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,ISIS-3204,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,INFRAESTRUCTURA DE COMUNICACIONES,35.0,35.0,0.0,1.0,(01) YEZYD ENRIQUE DONOSO MEISEL(Y),MAGISTRAL,2025-03-24,2025-05-24,930.0,1050.0,ML,ML_607,81.0,FAES,Fácil acceso estudiante,,,,,I,,,,,35.0,2025-03-10,35.0,2025-04-21
202510,CAMPUS PRINCIPAL,12598.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-1011,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO INTRODUCCIÓN INGENIERÍA BIOMÉDICA,20.0,22.0,-2.0,1.0,(01) YISETH CAROLINA SANTIAGO RODRIGUEZ(Y) | (01) ANDRES FABIAN FAJARDO JOSSA,LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,AU,AU_302,22.0,,,,,,M,,,,,,22.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,12752.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-2400,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,SISTEMAS DE CONTROL GERENCIAL,52.0,51.0,1.0,1.0,(01) NOE SEBASTIAN MEDINA MUÑOZ(Y),TEORICA,2025-01-21,2025-05-24,930.0,1050.0,RGD,RGD_201,60.0,EXPR,Salón con móvil express,,,,M,,J,,,,52.0,2025-03-10,51.0,2025-04-21
202510,CAMPUS PRINCIPAL,12826.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-1117L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB MECANICA DE MATERIALES,10.0,8.0,2.0,1.0,(01) LAURA SOFIA LAMA VELASQUEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_026,24.0,,,,,,M,,,,,,9.0,2025-03-10,9.0,2025-04-21
202510,CAMPUS PRINCIPAL,12908.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2203L,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB ANALISIS SIST. ESTRUCTURAL,20.0,19.0,1.0,1.0,(01) JUAN CAMILO MILLAN ECHEVERRI(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_026,24.0,,,,,,,,J,,,,21.0,2025-03-10,20.0,2025-04-21
202510,CAMPUS PRINCIPAL,12909.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2203L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB ANALISIS SIST. ESTRUCTURAL,20.0,22.0,-2.0,1.0,(01) JUAN CAMILO MILLAN ECHEVERRI(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,ML,ML_026,24.0,,,,,,,,J,,,,22.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,12914.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2304L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB FUNDAMENTOS DE GEOTECNIA,11.0,11.0,0.0,1.0,(01) CIRO ELIAS AVILA CASTELLANOS(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_105,8.0,,,,,,,I,,,,,11.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,12915.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2304L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB FUNDAMENTOS DE GEOTECNIA,11.0,14.0,-3.0,1.0,(01) CIRO ELIAS AVILA CASTELLANOS(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_105,8.0,,,,,,,I,,,,,14.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,12922.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2407L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB MICROBIOLOGIA AMBIENTAL,20.0,10.0,10.0,1.0,(01) AIDA JULIANA MARTINEZ LEON(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,ML,ML_206,14.0,,,,,,,,J,,,,10.0,2025-03-10,10.0,2025-04-21
202510,CAMPUS PRINCIPAL,12927.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3305L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB ESTRUCTURAS GEOTECNICAS,12.0,14.0,-2.0,1.0,(01) LAURA SOFIA MENDEZ HERNANDEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1220.0,ML,ML_038,2.0,,,,,,,I,,,,,14.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,12928.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3306L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB SISTEMAS DE TRANSPORTE,35.0,36.0,-1.0,1.0,(01) SEBASTIAN  REYES TARAZONA(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,SD,SD_402,50.0,EXPR,Salón con móvil express,,,,,,,V,,,37.0,2025-03-10,37.0,2025-04-21
202510,CAMPUS PRINCIPAL,12929.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-3306L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB SISTEMAS DE TRANSPORTE,35.0,10.0,25.0,1.0,(01) SEBASTIAN  REYES TARAZONA(Y),LABORATORIO,2025-01-21,2025-05-24,930.0,1050.0,RGD,RGD_201,60.0,EXPR,Salón con móvil express,,,,,,,V,,,10.0,2025-03-10,10.0,2025-04-21
202510,CAMPUS PRINCIPAL,13075.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-3402,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,VALORACION DE EMPRESAS,43.0,41.0,2.0,1.0,(01) JULIO ERNESTO VILLARREAL NAVARRO(Y),TEORICA,2025-01-21,2025-05-24,1100.0,1220.0,RGD,RGD_308-9,68.0,FACC,Fácil acceso salud profesor,,,,M,,J,,,,42.0,2025-03-10,41.0,2025-04-21
202510,CAMPUS PRINCIPAL,13094.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-1110L,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB QUIMICA AMBIENTAL,15.0,7.0,8.0,1.0,(01) ISABELLA  VELASCO RAMIREZ(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,920.0,ML,ML_206,14.0,,,,,,M,,,,,,8.0,2025-03-10,7.0,2025-04-21
202510,CAMPUS PRINCIPAL,13100.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2001,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,MODELACIÓN Y ANÁLISIS NUMÉRICO,24.0,19.0,5.0,1.0,(01) FERNANDO  RAMIREZ RODRIGUEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,930.0,1050.0,B,B_402,99.0,FACC,Fácil acceso salud profesor,,,L,,,,,,,20.0,2025-03-10,19.0,2025-04-21
202510,CAMPUS PRINCIPAL,13100.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2001,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,MODELACIÓN Y ANÁLISIS NUMÉRICO,24.0,19.0,5.0,1.0,(01) FERNANDO  RAMIREZ RODRIGUEZ(Y),MAGISTRAL,2025-01-21,2025-05-24,930.0,1050.0,W,W_205,24.0,FACC,Fácil acceso salud profesor,,,,,I,,,,,20.0,2025-03-10,19.0,2025-04-21
